PCardID,PName,Sex,Age
371083193605170811,唐泽兵              ,1,84
371083194604101333,李其军              ,1,74
371083194803153777,姚小强              ,1,72
371083196701083172,黄明国              ,1,53
371083196803201969,杨锁玲              ,0,52
37108319690902338X,包柱红              ,0,51
371083199912064274,梁启辉              ,1,21
371083201007144741,薄静艳              ,0,10
371102193008024055,何顺                ,1,90
371102193612120457,陈乾坤              ,1,84
371102193803242510,郭浩辉              ,1,82
371102194012263838,刘党文              ,1,80
371102194410240199,谭俊锋              ,1,76
371102195003213876,吴建华              ,1,70
371102198302090312,刘兴迪              ,1,37
37110219880504051X,谭猛                ,1,32
371102199302232709,杨桂英              ,0,27
371103193311252436,程起鸣              ,1,87
371103195105220758,郭泰                ,1,69
371103195304244373,吴悦                ,1,67
371103197310020279,李玉崇              ,1,47
371103198501150097,孙晓非              ,1,35
371103198502223630,徐亭宇              ,1,35
371103200012104161,徐枫                ,0,20
37110320060208421X,刘英瑞              ,1,14
371121194107304718,李畅                ,1,79
371121195109094288,解素琼              ,0,69
371121195909084766,董佩凤              ,0,61
371121196912050430,骆林华              ,1,51
371121199203214432,黄金东              ,1,28
371121200008081705,矫雅楠              ,0,20
371121200211124555,府怡晨              ,1,18
371122193901212556,李建明              ,1,81
371122194111010030,杨越辉              ,1,79
371122194701050331,苗俊海              ,1,73
371122195403110580,沈小青              ,0,66
37112219840905347X,袁仁仲              ,1,36
371122199806121661,潘素梅              ,0,22
371122201109220525,纵静                ,0,9
371302193005153530,周涛                ,1,90
371302193110191280,黄黎莉              ,0,89
37130219391024167X,左杨                ,1,81
371302196102200718,许秋月              ,1,59
371302196703234657,黄能华              ,1,53
371302199110200287,赵艳                ,0,29
371302199206030737,父亲                ,1,28
371311193307203202,杨培桂              ,0,87
371311194605024987,付晶                ,0,74
371311194609080310,孙繁                ,1,74
371311195504142399,余乐                ,1,65
371311196207242099,唐锐                ,1,58
371311196611262139,夏世钟              ,1,54
371311197208141139,钟乐                ,1,48
371311197603263080,黄旭婷              ,0,44
371311198112091266,梁丽娜              ,0,39
371311199303114197,严丹鸿              ,1,27
371311200012274508,梁婉婷              ,0,20
371311200901103055,刘红军              ,1,11
371311201610302542,衡晓燕              ,0,4
371312193712301873,王曼羽              ,1,83
371312195602231308,刘晓婷              ,0,64
371312196002244951,赵志奎              ,1,60
371312196003034358,陶学知              ,1,60
371312196912101597,李国春              ,1,51
371312197004164693,鲁马良              ,1,50
371312197210300510,蒋沛凡              ,1,48
371312197506054742,唐晓茜              ,0,45
371312197704223674,王怀彬              ,1,43
371312200101254054,陈荣泰              ,1,19
371312200704252170,程光武              ,1,13
371321193408092065,郑秀琴              ,0,86
371321197809013709,陈燕燕              ,0,42
371321200507191686,丁晓姣              ,0,15
371321201001254285,张明娟              ,0,10
371322193007013692,温伟辉              ,1,90
371322195810061553,张明                ,1,62
371322199501161532,叶建国              ,1,25
371322200006234541,葛远香              ,0,20
371322201506012851,吴启鹏              ,1,5
371323194810081046,蔡丽                ,0,72
371323198005314570,于恩宝              ,1,40
371323198010070267,蒋丽洁              ,0,40
371323199309294497,陈刚                ,1,27
371323199311020460,杨金霞              ,0,27
371323199912161015,王淞                ,1,21
371323201709083402,朱艳君              ,0,3
371324193710040396,王以松              ,1,83
37132419380126132X,刘葛娇              ,0,82
371324193902234697,葛兆如              ,1,81
371324195301284786,曹志敏              ,0,67
371324195911183739,吴春波              ,1,61
371324197702251642,王东曦              ,0,43
371324198908062307,张樱君              ,0,31
371324199102062097,吉茂连              ,1,29
371324199405072831,邵栋                ,1,26
371324199609261175,杨杰                ,1,24
371325193102223822,王宝娇              ,0,89
371325193805264794,杨晓辉              ,1,82
371325195011282359,叶健                ,1,70
371325195411040084,黄琳                ,0,66
371325196303103900,吴玉婷              ,0,57
371325197009092096,刘力微              ,1,50
37132519741205441X,黄文宏              ,1,46
371325197711240255,杜山                ,1,43
371325199507092645,曹红艳              ,0,25
371325199906274999,陈婉森              ,1,21
371325201408050642,杨翠                ,0,6
371325201505213351,崔健                ,1,5
371325201703062523,徐欢                ,0,3
371325201709080853,王文超              ,1,3
371326194403283221,吴娴                ,0,76
371326194602190300,陈菊                ,0,74
371326195405062638,邓小华              ,1,66
371326196112014995,何水锋              ,1,59
371326198304223192,刘炎秋              ,1,37
371326198712203692,孙晓勇              ,1,33
371326200204164121,王若莹              ,0,18
371326200208304515,刘恭陶              ,1,18
371326201705114813,杨沫                ,1,3
371327193502191711,陆鑫烨              ,1,85
371327195403113231,杨子江              ,1,66
371327197503133618,徐忠                ,1,45
371327197603312736,杨存款              ,1,44
371327198109221235,许丽星              ,1,39
371327198201131152,邱晓亮              ,1,38
371327198408162722,芮莉                ,0,36
371327199111192116,杨睿                ,1,29
371327200506203516,朱洪彬              ,1,15
371328193407310870,关学琛              ,1,86
371328193808231671,黄凯业              ,1,82
371328197307224746,孟彩虹              ,0,47
371328198112204723,陈婧                ,0,39
37132819940216447X,周庄忱              ,1,26
371329194510051935,许伟                ,1,75
37132919581116329X,朱海峰              ,1,62
371329196106023456,熊焰                ,1,59
371329199010210736,胡钦洪              ,1,30
371329199308154749,吴秀兰              ,0,27
371329201107070282,马蕊                ,0,9
371402194101052115,于健                ,1,79
371402194911244629,龚六梅              ,0,71
371402196403124195,曹伟                ,1,56
371402197610052133,吴求林              ,1,44
371402197710304254,兰安宁              ,1,43
371402198707263177,张凤华              ,1,33
371402199704163634,徐笑群              ,1,23
371402200410271993,史卫叶              ,1,16
371402200908290251,钮晔                ,1,11
371402201108101381,宋莲英              ,0,9
371403193610120675,刘柱文              ,1,84
371403195710173589,江亚雯              ,0,63
371403198308044950,包坚军              ,1,37
371403198410062741,祁红                ,0,36
371403199312241302,汪亚丽              ,0,27
371403199407111818,沈聪雷              ,1,26
371403200304254715,何庆                ,1,17
371403201208310339,鲁立权              ,1,8
371403201512252639,缪顾贤              ,1,5
371422196202111078,徐林峰              ,1,58
371422197003252358,黄志发              ,1,50
371422199708034931,陈明登              ,1,23
371422200704052230,项旭旦              ,1,13
37142220070914162X,洪国平              ,0,13
371422200901302112,陈耀忠              ,1,11
371422201004291454,曹京裤              ,1,10
371422201011292922,钮雅婷              ,0,10
371423193806021746,顾华英              ,0,82
371423194912083654,李睿育              ,1,71
371423195402063535,郑泳                ,1,66
371423196806031091,谭泽新              ,1,52
371423196808240751,代勇                ,1,52
371423197810272351,伍秋勇              ,1,42
371423197903280553,王韶光              ,1,41
371423201601221485,王妍                ,0,4
371424194708260138,李洪涛              ,1,73
371424194808252717,苏晓科              ,1,72
371424195210062518,韩晓明              ,1,68
371424195411263834,梁越飞              ,1,66
371424196101103899,付朝宇              ,1,59
371424197308280205,陶榆萍              ,0,47
371424198207250511,华怀连              ,1,38
37142419871115334X,刘庆花              ,0,33
37142420011128125X,司习伦              ,1,19
371424200608190353,姜磊                ,1,14
371424201012043971,岳家宇              ,1,10
371424201305252072,王力明              ,1,7
37142420140727255X,孔祥维              ,1,6
371425193307024531,董海明              ,1,87
371425193908193584,徐雯                ,0,81
371425197307060864,朱锦玲              ,0,47
371425197805173626,王颖                ,0,42
371425199903052675,刘红坡              ,1,21
371425200802110878,林洪玉              ,1,12
